Position in the file,Number of scenarios,Hull White alpha,Hull White sigma,Prod Code Key,Policy id,beginning account value ,RRC TOT rate,Guarantee fees rate,Fixed fees rate,Ongoing commissions rate,Tail commissions rate,EHC (internal) rate,EHC (New-Re) rate,PV Claims WB,PV Claims DB,PV Claims AB,PV Claims IB,PV Claims TOT,PV AV (Internal),PV AV (New-Re),PV RRC TOT Charges,PV Guarantee fees Charges,PV Fixed fees Charges,PV Ongoing commissions Charges,PV Tail commissions Charges,PV Fund fees Charges,PV Retrocessions Charges,PV Expenses Charges,PV Real Charges,PV EHC(internal) Charges,PV EHC(New-Re) Charges,PV Lapse Charges,LOV(Internal),LOV(New-Re),ITM,
300,10000,0.04,0.01,CH_WB01,195002017,462085.5832,0.013,0.013,0.03,0,0,0.017604213,0.0238,122726.522423008,0,0,0,122726.522423008,39627353.5155622,39570959.1654405,42929.6362985258,42929.6362985258,12260.4198144301,0,0,49445.4322670215,37908.1647380498,0,55190.056112956,58134.0309928546,78482.4023447904,0,64592.491430153,44244.1200782172,0,
301,10000,0.04,0.01,CH_WB01,195002018,92879.90418,0.013,0.013,0.03,0,0,0.016980267,0.0247,25915.6463436723,0,0,0,25915.6463436723,8697141.08276307,8685490.36655163,9421.91033299573,9421.91033299573,2156.84235921614,0,0,10851.5379905526,8319.51245942363,0,11578.7526922119,12306.6481434988,17877.6343378188,0,13608.9982001735,8038.01200585353,0,
302,10000,0.04,0.01,CH_WB01,195002019,93438.74104,0.013,0.013,0.03,0,0,0.015901958,0.0247,29042.0138424876,0,0,0,29042.0138424876,10543630.1846149,10528506.8062944,11422.2709583332,11422.2709583332,3340.48578188798,0,0,13153.6701158052,10084.4804221173,0,14762.7567402212,13972.0303636065,21671.1765096227,0,15069.9834788811,7370.83733286493,0,
303,10000,0.04,0.01,CH_WB01,195002022,46236.1302,0.013,0.013,0.03,0,0,0.018614385,0.0238,10505.4861285607,0,0,0,10505.4861285607,3240849.7336692,3236229.82482324,3510.91978230902,3510.91978230902,1016.33205216062,0,0,4043.97746474408,3100.38272297046,0,4527.25183446964,5027.20205580549,6418.52248589942,0,5478.28407275521,4086.96364266128,0,
304,10000,0.04,0.01,CH_WB01,195002023,61882.40502,0.013,0.013,0.03,0,0,0.019565666,0.0247,13676.9558109157,0,0,0,13676.9558109157,4134303.13454376,4128455.75965863,4478.82347575749,4478.82347575749,1340.2237920205,0,0,5158.87239963437,3955.13550638635,0,5819.04726777798,6740.86618943635,8497.73810529735,0,6936.0896214793,5179.2177056183,0,
305,10000,0.04,0.01,CH_WB01,195002024,82999.4019,0.013,0.013,0.03,0,0,0.018761759,0.0247,18706.6740064508,0,0,0,18706.6740064508,5846506.95141931,5838324.17857267,6333.71968903794,6333.71968903794,1768.86044030767,0,0,7295.31059741125,5593.07145801529,0,8102.58012934561,9140.89620119616,12017.2172675621,0,9565.77780525469,6689.45673888878,0,
306,10000,0.04,0.01,CH_WB01,195002025,83743.75335,0.013,0.013,0.03,0,0,0.018896415,0.0247,18733.0950619707,0,0,0,18733.0950619707,5822071.67212201,5813934.65499537,6307.25031063055,6307.25031063055,1775.35563036298,0,0,7264.8296392049,5569.70272339042,0,8082.60594099353,9168.02353968012,11967.0154981988,0,9565.0715222906,6766.07956377192,0,
307,10000,0.04,0.01,CH_WB01,195002027,278293.1957,0.013,0.013,0.03,0,0,0.015476614,0.0247,87959.6627637563,0,0,0,87959.6627637563,32521334.6615878,32476051.3727748,35231.4417225642,35231.4417225642,9155.40101478739,0,0,40571.673382113,31104.9495929533,0,44386.8427373516,41943.3452768513,66846.5390756282,0,46016.317486905,21113.1236881282,0,
308,10000,0.04,0.01,CH_WB01,195002028,18740.26556,0.013,0.013,0.03,0,0,0.015474273,0.0247,5922.4285741788,0,0,0,5922.4285741788,2190007.9966262,2186958.61193605,2372.5032846787,2372.5032846787,616.501617513381,0,0,2732.12309888611,2094.62770914602,0,2989.00490219208,2824.06513433141,4501.48980956837,0,3098.36343984739,1420.93876461043,0,
309,10000,0.04,0.01,CH_WB01,195002029,99508.25857,0.013,0.013,0.03,0,0,0.016716997,0.0247,24006.1121778426,0,0,0,24006.1121778426,8210629.64777905,8199702.9734645,8894.84354592878,8894.84354592878,1979.56610705204,0,0,10244.7064499383,7854.27494495269,0,10874.4096529808,11438.0892658361,16877.7219537144,0,12568.0229120064,7128.39022412814,0,
310,10000,0.04,0.01,CH_WB01,195002030,65640.04438,0.013,0.013,0.03,0,0,0.019254538,0.0247,14353.5878659189,0,0,0,14353.5878659189,4383800.72708986,4377593.6570367,4749.13243601365,4749.13243601365,1411.11704382832,0,0,5470.19380452624,4193.81525013678,0,6160.24947984197,7034.00480701495,9010.54694406722,0,7319.5830589039,5343.04092185164,0,
311,10000,0.04,0.01,CH_WB01,195002032,185528.8254,0.013,0.013,0.03,0,0,0.015747507,0.0247,58217.4256442566,0,0,0,58217.4256442566,21160380.0614626,21131179.4603409,22923.7479899241,22923.7479899241,6005.8865446241,0,0,26398.9182735126,20239.1706763597,0,28929.6345345482,27768.6027617118,43495.0110558684,0,30448.8228825447,14722.4145883882,0,
312,10000,0.04,0.01,CH_WB01,195002033,137495.64,0.013,0.013,0.03,0,0,0.018988756,0.0247,30929.1555892271,0,0,0,30929.1555892271,9572098.32460783,9558728.07661727,10369.7660616553,10369.7660616553,2934.21957301163,0,0,11944.155205295,9157.18565739282,0,13303.985634667,15146.8532911656,19675.0486243706,0,15782.3022980615,11254.1069648565,0,
313,10000,0.04,0.01,CH_WB01,195002035,30193.59194,0.013,0.013,0.03,0,0,0.019569767,0.0247,6674.43821860288,0,0,0,6674.43821860288,2017139.26982504,2014286.28696571,2185.23473731101,2185.23473731101,653.933369739359,0,0,2517.029775195,1929.7228276495,0,2839.16810705037,3289.57879308552,4146.07260733775,0,3384.85942551736,2528.36561126513,0,
314,10000,0.04,0.01,CH_WB01,195002036,32993.56194,0.013,0.013,0.03,0,0,0.018107701,0.0247,8241.95717833412,0,0,0,8241.95717833412,2647544.58820595,2643875.6200709,2868.1647505558,2868.1647505558,777.159240010974,0,0,3303.55972025785,2532.72911886435,0,3645.32399056677,3995.07881561679,5441.97731797927,0,4246.87836271733,2799.97986035484,0,
315,10000,0.04,0.01,CH_WB01,195002037,328922.0781,0.013,0.013,0.03,0,0,0.018987036,0.0247,73984.1802094225,0,0,0,73984.1802094225,22899041.7982774,22867056.6890263,24807.2855239722,24807.2855239722,7019.27825071391,0,0,28573.6418367893,21906.4587415384,0,31826.5637746861,36232.0775824498,47068.0250182459,0,37752.1026269727,26916.1551911766,0,
316,10000,0.04,0.01,CH_WB01,195002038,24807.27771,0.013,0.013,0.03,0,0,0.016078493,0.0209,9041.82915953005,0,0,0,9041.82915953005,3068638.9130115,3062741.4111779,3324.35113076228,3324.35113076228,2285.10459672861,0,0,3826.45323683046,2933.61414823668,0,5609.45572749088,4111.59077353192,5334.27462446817,0,4930.23838599813,3707.55453506188,0,
317,10000,0.04,0.01,CH_WB01,195002039,92776.45126,0.013,0.013,0.03,0,0,0.018302872,0.0247,23863.2771708528,0,0,0,23863.2771708528,7609075.03301231,7598356.7436174,8243.16396492946,8243.16396492946,2398.31082023336,0,0,9494.43379700076,7279.06591103391,0,10641.4747851628,11605.660530635,15639.9509639458,0,12257.6166402178,8223.32620690698,0,
318,10000,0.04,0.01,CH_WB01,195002040,79210.54088,0.013,0.013,0.03,0,0,0.019554246,0.0247,17498.1880595535,0,0,0,17498.1880595535,5292446.07786295,5284960.84972404,5733.49688685139,5733.49688685139,1715.4218585335,0,0,6604.02805169869,5063.088172969,0,7448.91874538489,8624.14937902227,10878.2110823487,0,8874.03868053125,6619.97697720487,0,
319,10000,0.04,0.01,CH_WB01,195002041,114358.981,0.013,0.013,0.03,0,0,0.019559485,0.0247,25268.4495815132,0,0,0,25268.4495815132,7640574.29507572,7629767.94946675,8277.28337633351,8277.28337633351,2476.67443635901,0,0,9534.0729789111,7309.45595049851,0,10753.9578126925,12453.8081929933,15704.6056959857,0,12814.6413885199,9563.84388552744,0,
320,10000,0.04,0.01,CH_WB01,195002042,73561.21525,0.013,0.013,0.03,0,0,0.019567083,0.0247,16259.1847858942,0,0,0,16259.1847858942,4914496.6490745,4907545.77848651,5324.03305816417,5324.03305816417,1593.16936105762,0,0,6132.41465189844,4701.51789978881,0,6917.20241922179,8013.53031963855,10101.3650607181,0,8245.65446625564,6157.81972517612,0,
321,10000,0.04,0.01,CH_WB01,195002043,122160.9129,0.013,0.013,0.03,0,0,0.016998533,0.0247,32634.670216099,0,0,0,32634.670216099,10949733.5063588,10935107.1241517,11862.2080718904,11862.2080718904,2679.64065968446,0,0,13662.2712249225,10474.4079391073,0,14541.8487315748,15510.7838624205,22508.0954972122,0,17123.8863536786,10126.5747188868,0,
322,10000,0.04,0.01,CH_WB01,195002044,128953.2739,0.013,0.013,0.03,0,0,0.019570032,0.0247,28506.0965437754,0,0,0,28506.0965437754,8614944.67797315,8602759.94319298,9332.8591719728,9332.8591719728,2792.876488687,0,0,10749.9133001365,8241.60019677129,0,12125.7356606598,14049.561918847,17707.3475497389,0,14456.5346249284,10798.7489940366,0,
323,10000,0.04,0.01,CH_WB01,195002045,92516.63528,0.013,0.013,0.03,0,0,0.016663646,0.0238,26231.6473302135,0,0,0,26231.6473302135,8749872.64988602,8738144.93028499,9479.01708404179,9479.01708404179,2165.56099267474,0,0,10917.2900513394,8369.92237269355,0,11644.5780767165,12150.3983652319,17330.6541117319,0,14081.2489649816,8900.99321848161,0,
324,10000,0.04,0.01,CH_WB01,195002046,487700.7492,0.013,0.013,0.03,0,0,0.017997764,0.0247,113231.395150629,0,0,0,113231.395150629,36556476.9676476,36505706.55943,39602.8539116197,39602.8539116197,10349.5590218309,0,0,45614.7759230936,34971.3282077051,0,49952.4129334506,54827.9037612631,75140.9126681601,0,58403.4913893661,38090.482482469,0,
325,10000,0.04,0.01,CH_WB01,195002047,163508.3645,0.013,0.013,0.03,0,0,0.018847838,0.0238,36707.7587411626,0,0,0,36707.7587411626,10934443.7981234,10918983.4502162,11845.6539237968,11845.6539237968,3542.13962898298,0,0,13644.2245855983,10460.572182292,0,15387.7935527798,17174.2187772611,21655.9838429289,0,19533.5399639014,15051.7748982337,0,
326,10000,0.04,0.01,CH_WB01,195002048,98586.69422,0.013,0.013,0.03,0,0,0.018846982,0.0238,22588.9960701772,0,0,0,22588.9960701772,6899170.70234259,6889340.73634379,7474.10897420686,7474.10897420686,2169.50757150487,0,0,8608.88500069862,6600.14516720228,0,9643.61654571173,10835.7121701648,13663.8591270819,0,11753.2839000123,8925.13694309532,0,
327,10000,0.04,0.01,CH_WB01,195002049,109169.5617,0.013,0.013,0.03,0,0,0.016736082,0.0238,30886.6209126222,0,0,0,30886.6209126222,10264820.0792365,10251068.6681922,11120.2268841747,11120.2268841747,2548.05761650696,0,0,12807.5298192748,9819.10619477731,0,13668.2845006817,14316.0725467791,20331.2861919146,0,16570.5483658431,10555.3347207076,0,
328,10000,0.04,0.01,CH_WB01,195002050,19980.28867,0.013,0.013,0.03,0,0,0.016609421,0.0247,5647.35819896699,0,0,0,5647.35819896699,1931372.69376176,1928773.90475087,2092.33312074146,2092.33312074146,471.051547246275,0,0,2409.7715859601,1847.49154923608,0,2563.38466798773,2673.24851488276,3970.05962061221,0,2974.10968408423,1677.29857835478,0,
329,10000,0.04,0.01,CH_WB01,195002051,81683.83533,0.013,0.013,0.03,0,0,0.019568811,0.0247,18055.9064945321,0,0,0,18055.9064945321,5457079.11571041,5449360.78899542,5911.84714951798,5911.84714951798,1769.10205204393,0,0,6809.46070578891,5220.58654110483,0,7680.94920156192,8899.04581894868,11216.6009573489,0,9156.86067558346,6839.30553718324,0,
330,10000,0.04,0.01,CH_WB01,195002052,102193.9473,0.013,0.013,0.03,0,0,0.019360016,0.0238,22934.0199997449,0,0,0,22934.0199997449,6834539.65710596,6824876.48359848,7404.0731343629,7404.0731343629,2213.76823479469,0,0,8528.27967188084,6538.34774844198,0,9617.84136915759,11026.3997595172,13536.0050258036,0,11907.6202402277,9398.01497394121,0,
331,10000,0.04,0.01,CH_WB01,195002053,183884.9697,0.013,0.013,0.03,0,0,0.017284651,0.0238,43826.9259653077,0,0,0,43826.9259653077,14270566.5676208,14251253.1960285,15459.7814832558,15459.7814832558,3761.68513017131,0,0,17806.3330049907,13651.5219704928,0,19221.4666134271,20555.1468911328,28264.9855054565,0,23271.779074175,15561.9404598513,0,
332,10000,0.04,0.01,CH_WB01,195002054,211331.5973,0.013,0.013,0.03,0,0,0.018989716,0.0247,47540.2763112131,0,0,0,47540.2763112131,14712258.9697851,14691708.9187494,15938.2790781019,15938.2790781019,4509.93690762177,0,0,18358.0964691674,14074.5406263617,0,20448.2159857236,23281.8016295559,30240.4341910924,0,24258.4746816572,17299.8421201207,0,
333,10000,0.04,0.01,CH_WB01,195002056,124478.0672,0.013,0.013,0.03,0,0,0.018846842,0.0238,28521.2426627233,0,0,0,28521.2426627233,8711078.93969935,8698667.3726447,9437.00039134237,9437.00039134237,2739.27290176238,0,0,10869.8103228992,8333.52124755603,0,12176.2732931048,13681.3607021701,17252.3569557453,0,14839.8819605532,11268.885706978,0,
334,10000,0.04,0.01,CH_WB01,195002057,37334.15771,0.013,0.013,0.03,0,0,0.016356499,0.0238,10690.9534599938,0,0,0,10690.9534599938,3623433.51441779,3618558.32508819,3925.39211895297,3925.39211895297,884.736304388623,0,0,4520.9455714716,3466.05827146156,0,4810.12842334159,4938.89055459509,7176.80734475825,0,5752.06290539875,3514.14611523559,0,
335,10000,0.04,0.01,CH_WB01,195002058,82487.45591,0.013,0.013,0.03,0,0,0.018847042,0.0238,18900.270436986,0,0,0,18900.270436986,5772530.49038183,5764305.77636922,6253.5697345818,6253.5697345818,1815.22712662753,0,0,7203.04706097598,5522.33608008158,0,8068.79686120933,9066.26038320891,11432.539789799,0,9834.01005377705,7467.730647187,0,
336,10000,0.04,0.01,CH_WB01,195002059,59371.55117,0.013,0.013,0.03,0,0,0.018932706,0.0247,13341.4897408527,0,0,0,13341.4897408527,4134404.10936752,4128627.80246056,4478.94075681617,4478.94075681617,1266.85886110907,0,0,5158.94743790052,3955.19303572373,0,5745.79961792524,6522.95479065393,8498.09222673133,0,6818.53495019875,4843.39751412136,0,
337,10000,0.04,0.01,CH_WB01,195002060,34687.49337,0.013,0.013,0.03,0,0,0.019126155,0.0238,7867.6227282847,0,0,0,7867.6227282847,2360102.14805892,2356757.8011141,2556.77798873009,2556.77798873009,754.773483421536,0,0,2944.9781259961,2257.81656326368,0,3311.55147215163,3761.63995830066,4674.23630554297,0,4105.98276998404,3193.38642274173,0,
338,10000,0.04,0.01,CH_WB01,195002061,46388.23625,0.013,0.013,0.03,0,0,0.017831985,0.0247,12140.0334562359,0,0,0,12140.0334562359,3957144.2234071,3951510.19144288,4286.8898003594,4286.8898003594,1223.64787187992,0,0,4937.5778376658,3785.47634221045,0,5510.53767223932,5880.31136955267,8133.52514405325,0,6259.72208668325,4006.50831218267,0,
339,10000,0.04,0.01,CH_WB01,195002063,370200.3452,0.013,0.013,0.03,0,0,0.01636385,0.0238,97308.9343722458,0,0,0,97308.9343722458,32986602.2623504,32942477.8235098,35735.4892992191,35735.4892992191,7846.03241037781,0,0,41158.1252793765,31554.5627141887,0,43581.5217095969,44982.3176192302,65335.9143499611,0,52326.6167530156,31973.0200222847,0,
340,10000,0.04,0.01,CH_WB01,195002064,374982.747,0.013,0.013,0.03,0,0,0.019168764,0.0247,86109.7195557303,0,0,0,86109.7195557303,26473340.3880372,26435855.1581181,28679.4495028733,28679.4495028733,8575.90275218382,0,0,33033.89524678,25325.9863558647,0,37255.3522550572,42288.4345158294,54413.8018671263,0,43821.2850399009,31695.917688604,0,
341,10000,0.04,0.01,CH_WB01,195002065,273073.3722,0.013,0.013,0.03,0,0,0.015271444,0.0238,90047.7814496619,0,0,0,90047.7814496619,33343460.4512674,33296352.2880569,36122.0745772017,36122.0745772017,10523.6053979046,0,0,41594.7049551138,31889.2737989206,0,46645.6799751063,42433.5657539787,66037.7653713128,0,47614.2156956831,24010.0160783491,0,
342,10000,0.04,0.01,CH_WB01,195002067,356627.9166,0.013,0.013,0.03,0,0,0.016665337,0.0238,101124.67966599,0,0,0,101124.67966599,33728116.1782686,33682909.1356213,36538.7908922939,36538.7908922939,8347.81275767983,0,0,42082.8556396532,32263.5226570675,0,44886.6036499738,46840.8685404999,66804.4364523156,0,54283.8111254905,34320.2432136749,0,
343,10000,0.04,0.01,CH_WB01,195002068,247436.7195,0.013,0.013,0.03,0,0,0.017636237,0.0209,54808.8185596297,0,0,0,54808.8185596297,16650648.8899659,16627150.6369567,18038.2070257961,18038.2070257961,5345.16107678856,0,0,20777.0069600096,15929.0386693407,0,23383.3681025846,24471.2325022688,28958.954026033,0,30337.5860573609,25849.8645335967,0,
344,10000,0.04,0.01,CH_WB01,195002069,82151.0561,0.013,0.013,0.03,0,0,0.019358746,0.0238,18435.0207856825,0,0,0,18435.0207856825,5494165.4283628,5486397.39828649,5952.00346739313,5952.00346739313,1779.57976590125,0,0,6855.73303871474,5256.06199634797,0,7731.58323329438,8863.34608413805,10881.3548399349,0,9571.67470154444,7553.66594574763,0,
345,10000,0.04,0.01,CH_WB01,195002071,50947.35176,0.013,0.013,0.03,0,0,0.016370488,0.0247,12446.1467390738,0,0,0,12446.1467390738,4326853.80580842,4321077.49510333,4687.4386737919,4687.4386737919,1019.86547940526,0,0,5398.74128960752,4139.0349886991,0,5707.30415319716,5902.72569214509,8894.21784408768,0,6543.42104692869,3551.92889498609,0,
346,10000,0.04,0.01,CH_WB01,195002072,921058.7464,0.013,0.013,0.03,0,0,0.019573345,0.0247,203636.047305286,0,0,0,203636.047305286,61531326.2462681,61444297.3739313,66658.9419059423,66658.9419059423,19948.6904718679,0,0,76780.1125565703,58864.7529600372,0,86607.6323778102,100364.489743813,126472.845428009,0,103271.557561473,77163.2018772774,0,
347,10000,0.04,0.01,CH_WB01,195002073,352172.4132,0.013,0.013,0.03,0,0,0.016989005,0.0247,98306.2558264994,0,0,0,98306.2558264994,32974885.5778054,32930711.4046943,35722.7804201082,35722.7804201082,8178.77128375513,0,0,41143.2014774093,31543.1211326805,0,43901.5517038633,46684.2079963137,67782.3809746623,0,51622.0478301858,30523.8748518371,0,
348,10000,0.04,0.01,CH_WB01,195002075,180993.6172,0.013,0.013,0.03,0,0,0.020346345,0.0243,41210.3047512866,0,0,0,41210.3047512866,12164125.1308508,12146952.9784091,13177.7992250911,13177.7992250911,3915.77796967887,0,0,15178.6242582864,11636.9452646862,0,17093.5771947699,20624.6238779551,24597.5797812785,0,20585.6808733315,16612.7249700081,0,
349,10000,0.04,0.01,CH_WB01,195002076,86830.40843,0.013,0.013,0.03,0,0,0.018288312,0.0238,20202.7528270738,0,0,0,20202.7528270738,6314462.37113345,6305587.9804401,6840.67515289254,6840.67515289254,1880.10335853178,0,0,7879.19755567821,6040.71812601996,0,8720.77851142432,9623.40482962902,12506.0828278729,0,10579.3479974448,7696.66999920092,0,
350,10000,0.04,0.01,CH_WB01,195002077,231049.9468,0.013,0.013,0.03,0,0,0.018644576,0.0238,56952.942952617,0,0,0,56952.942952617,17585146.5026661,17560151.4760537,19050.5778862162,19050.5778862162,5730.64250209538,0,0,21942.7812144638,16822.7989310889,0,24781.2203883116,27322.3000366744,34827.6337608399,0,29630.6429159426,22125.3091917771,0,
351,10000,0.04,0.01,CH_WB01,195002078,37605.56637,0.013,0.013,0.03,0,0,0.017624268,0.0209,8307.85280804741,0,0,0,8307.85280804741,2530814.01312303,2527248.06826089,2741.7087000496,2741.7087000496,812.107741437924,0,0,3158.00332683557,2421.13588390727,0,3553.81644148752,3716.97870211965,4401.62371888772,0,4590.87410592776,3906.22908915969,0,
352,10000,0.04,0.01,CH_WB01,195002079,112935.2161,0.013,0.013,0.03,0,0,0.01647934,0.0238,27598.2593507869,0,0,0,27598.2593507869,9320295.68815671,9307892.66447845,10096.9798030031,10096.9798030031,2248.17530315768,0,0,11629.2699969573,8915.77366433393,0,12345.1551061608,12799.3601288057,18460.6537845489,0,14798.8992219812,9137.60556623799,0,
353,10000,0.04,0.01,CH_WB01,195002080,122460.4115,0.013,0.013,0.03,0,0,0.016731184,0.0238,34638.6128475861,0,0,0,34638.6128475861,11514907.8001252,11499481.8806854,12474.4896918041,12474.4896918041,2858.13812978958,0,0,14367.2780381339,11014.9131625693,0,15332.6278215937,16054.8367622442,22807.305730026,0,18583.7760853419,11831.3071175602,0,
354,10000,0.04,0.01,CH_WB01,195002081,248336.9138,0.013,0.013,0.03,0,0,0.017639837,0.0209,55017.2782858842,0,0,0,55017.2782858842,16710727.1798386,16687143.923976,18103.2941098265,18103.2941098265,5364.70915126076,0,0,20851.9738252483,15986.5132660237,0,23468.0032610873,24564.5419669853,29063.4423342582,0,30452.736318899,25953.8359516261,0,
355,10000,0.04,0.01,CH_WB01,195002082,92516.63528,0.013,0.013,0.03,0,0,0.016663646,0.0238,26231.6473302135,0,0,0,26231.6473302135,8749872.64988602,8738144.93028499,9479.01708404179,9479.01708404179,2165.56099267474,0,0,10917.2900513394,8369.92237269355,0,11644.5780767165,12150.3983652319,17330.6541117319,0,14081.2489649816,8900.99321848161,0,
356,10000,0.04,0.01,CH_WB01,195002083,104122.4499,0.013,0.013,0.03,0,0,0.017125969,0.0243,25740.0512754952,0,0,0,25740.0512754952,8618807.16085426,8607346.33514837,9337.03083592406,9337.03083592406,2071.07437838295,0,0,10753.9787647092,8244.71705294375,0,11408.105214307,12300.4520211473,17429.8763286755,0,13439.5992543479,8310.17494681976,0,
357,10000,0.04,0.01,CH_WB01,195002085,234470.5812,0.013,0.013,0.03,0,0,0.01878259,0.0238,53533.3429237233,0,0,0,53533.3429237233,16336671.8834205,16313859.0846018,17698.0645687104,17698.0645687104,5005.33881918182,0,0,20385.0396489559,15628.5303975329,0,22703.4033878922,25570.4174959012,32355.8205177937,0,27962.9254278221,21177.5224059297,0,
358,10000,0.04,0.01,CH_WB01,195002086,84901.9271,0.013,0.013,0.03,0,0,0.014863699,0.0209,20521.3965236712,0,0,0,20521.3965236712,7039467.24666494,7030111.0034614,7626.09942555356,7626.09942555356,1685.14420206951,0,0,8783.38580044262,6733.92911367268,0,9311.24362762307,8719.3768562322,12244.1099976953,0,11802.019667439,8277.28652597596,0,
359,10000,0.04,0.01,CH_WB01,195002087,99857.56743,0.013,0.013,0.03,0,0,0.019355376,0.0238,22405.2490146869,0,0,0,22405.2490146869,6678529.57244456,6669087.0745414,7235.06731014722,7235.06731014722,2163.11116455987,0,0,8333.60705761506,6389.09874417155,0,9398.17847470709,10772.1209168153,13227.0226978405,0,11633.1280978716,9178.22631684649,0,
360,10000,0.04,0.01,CH_WB01,195002089,62333.39394,0.013,0.013,0.03,0,0,0.018782378,0.0238,14231.6200529416,0,0,0,14231.6200529416,4343066.19547458,4337001.47402381,4704.98295509727,4704.98295509727,1330.65569569095,0,0,5419.31535049459,4154.80843537918,0,6035.63865078821,6797.75924686878,8601.71959014723,0,7433.86080607277,5629.90046279432,0,
361,10000,0.04,0.01,CH_WB01,195002091,125979.1166,0.013,0.013,0.03,0,0,0.019270738,0.0238,28306.6595479571,0,0,0,28306.6595479571,8456073.41789806,8444110.16448424,9160.75408522299,9160.75408522299,2725.25093019179,0,0,10551.6546868128,8089.60192655651,0,11886.0050154148,13579.5646120898,16747.4851595604,0,14727.0949358672,11559.1743883966,0,
362,10000,0.04,0.01,CH_WB01,195002092,41748.64084,0.013,0.013,0.03,0,0,0.018286636,0.0238,9712.90021850326,0,0,0,9712.90021850326,3036075.27819482,3031808.36269795,3289.0870205425,3289.0870205425,903.957876834082,0,0,3788.42021267117,2904.45549638123,0,4193.04489737659,4626.63362341228,6013.08658601761,0,5086.26659509098,3699.81363248565,0,
363,10000,0.04,0.01,CH_WB01,195002093,113082.6087,0.013,0.013,0.03,0,0,0.018555188,0.0238,26066.9989541353,0,0,0,26066.9989541353,8008021.98364946,7996817.15440372,8675.36111061817,8675.36111061817,2424.04956040998,0,0,9992.45522305153,7660.88233767284,0,11099.4106710282,12382.5294512291,15860.3540229007,0,13684.4695029063,10206.6449312346,0,
364,10000,0.04,0.01,CH_WB01,195002094,102541.6744,0.013,0.013,0.03,0,0,0.014526258,0.0209,30304.5105671986,0,0,0,30304.5105671986,10560617.4253325,10546369.7728437,11440.6656299462,11440.6656299462,2701.73240971538,0,0,13176.1045314536,10101.6801407811,0,14142.3980396615,12783.8544466396,18368.2606877028,0,17520.656120559,11936.2498794958,0,
365,10000,0.04,0.01,CH_WB01,195002095,92838.83088,0.013,0.013,0.03,0,0,0.015086761,0.0209,23870.1056784181,0,0,0,23870.1056784181,8049902.71570745,8039181.31247235,8720.72772285103,8720.72772285103,1941.70389213996,0,0,10044.1121638361,7700.48599227435,0,10662.431614991,10120.5798620941,14001.5741192227,0,13749.525816324,9868.53155919543,0,
366,10000,0.04,0.01,CH_WB01,195002098,82374.46982,0.013,0.013,0.03,0,0,0.01713305,0.0209,18775.705946069,0,0,0,18775.705946069,5824971.96534169,5816683.34967957,6310.38376245344,6310.38376245344,1817.53651223274,0,0,7268.47530405692,5572.4977331103,0,8127.92027468618,8316.62799423312,10130.7235006919,0,10459.0779518359,8644.98244537712,0,
367,10000,0.04,0.01,CH_WB01,195002099,139209.9011,0.013,0.013,0.03,0,0,0.015069713,0.0209,39114.8604094632,0,0,0,39114.8604094632,13182352.2937138,13164709.0389656,14280.8858148607,14280.8858148607,3252.92151057669,0,0,16447.7293140494,12609.9258074378,0,17533.8073254374,16554.5221442633,22928.5349095317,0,22560.3382652,16186.3254999315,0,
368,10000,0.04,0.01,CH_WB01,195002100,18626.38773,0.013,0.013,0.03,0,0,0.016534368,0.0238,5735.3877390886,0,0,0,5735.3877390886,1988018.10490941,1984981.49586293,2153.68320531838,2153.68320531838,786.024179664314,0,0,2480.11134911545,1901.41870098851,0,2939.70738498269,2739.2185781029,3936.8799667948,0,2996.1691609857,1798.5077722938,0,
369,10000,0.04,0.01,CH_WB01,195002103,33977.96239,0.013,0.013,0.03,0,0,0.015063068,0.0209,9543.66607202768,0,0,0,9543.66607202768,3217673.38168608,3213366.93247094,3485.80883015971,3485.80883015971,793.908730553253,0,0,4014.717497172,3077.9500811652,0,4279.71756071296,4039.00274584395,5596.61407405355,0,5504.66332618374,3947.05199797413,0,
370,10000,0.04,0.01,CH_WB01,195002104,230815.227,0.013,0.013,0.03,0,0,0.013909265,0.0209,84283.9420656944,0,0,0,84283.9420656944,32013122.4801859,31962399.788425,34680.8862885346,34680.8862885346,15572.4889170293,0,0,39924.6809659291,30608.922073879,0,50253.3752055639,37106.5836711969,55667.8462981735,0,47177.3583944975,28616.0957675208,0,
371,10000,0.04,0.01,CH_WB01,195002105,123870.2375,0.013,0.013,0.03,0,0,0.019366133,0.0238,27805.862593415,0,0,0,27805.862593415,8283809.91261749,8272097.47688985,8974.12575950268,8974.12575950268,2683.40125846729,0,0,10336.7090090611,7924.81024028014,0,11657.52701797,13368.7803762057,16406.3266624982,0,14437.0822172092,11399.5359309168,0,
372,10000,0.04,0.01,CH_WB01,195002106,207752.2961,0.013,0.013,0.03,0,0,0.020344646,0.0243,47299.7836205145,0,0,0,47299.7836205145,13962682.5691756,13942971.4581821,15126.2368507732,15126.2368507732,4494.66559884787,0,0,17422.8980712424,13357.5551879525,0,19620.9024496211,23672.1528400206,28234.5172028188,0,23627.6307804938,19065.2664176957,0,
