Position in the file,Number of scenarios,Hull White alpha,Hull White sigma,Prod Code Key,Policy id,beginning account value ,RRC TOT rate,Guarantee fees rate,Fixed fees rate,Ongoing commissions rate,Tail commissions rate,EHC (internal) rate,EHC (New-Re) rate,PV Claims WB,PV Claims DB,PV Claims AB,PV Claims IB,PV Claims TOT,PV AV (Internal),PV AV (New-Re),PV RRC TOT Charges,PV Guarantee fees Charges,PV Fixed fees Charges,PV Ongoing commissions Charges,PV Tail commissions Charges,PV Fund fees Charges,PV Retrocessions Charges,PV Expenses Charges,PV Real Charges,PV EHC(internal) Charges,PV EHC(New-Re) Charges,PV Lapse Charges,LOV(Internal),LOV(New-Re),ITM,
777,12000,0.04,0.01,CH_WB01,195002612,99999.0044,0.013,0.013,0,0,0,0.02136255,0.0255,21725.567689722,0,0,0,21725.567689722,6972642.27195358,6965003.05014909,7569.53447545263,7569.53447545263,0,0,0,8703.14900339113,6672.4142359332,0,7569.53447545263,12412.7849305602,14800.6314815668,0,9312.7827591618,6924.93620815516,0,
778,12000,0.04,0.01,CH_WB01,195002613,42845.51781,0.013,0.013,0,0,0,0.020582751,0.0255,9417.88776388196,0,0,0,9417.88776388196,3101997.33943097,3098591.55719029,3366.85609521719,3366.85609521719,0,0,0,3871.75218326981,2968.34334050686,0,3366.85609521719,5320.63657001418,6584.50705902938,0,4097.25119386779,2833.38070485259,0,
779,12000,0.04,0.01,CH_WB01,195002614,30828.21642,0.013,0.013,0,0,0,0.021314917,0.0255,6685.21917542139,0,0,0,6685.21917542139,2150267.21911538,2147911.30268372,2334.34098237459,2334.34098237459,0,0,0,2683.93127149421,2057.68064147889,0,2334.34098237459,3819.39727527209,4564.31151820291,0,2865.8219001493,2120.90765721848,0,
780,12000,0.04,0.01,CH_WB01,195002615,68390.09795,0.013,0.013,0,0,0,0.022516344,0.0272,15001.1548248482,0,0,0,15001.1548248482,4795437.34971726,4790169.83353545,5205.80789636,5205.80789636,0,0,0,5985.56987073655,4588.93690089802,0,5205.80789636,8997.97641639017,10857.718289347,0,6003.17840845798,4143.43653550113,0,
781,12000,0.04,0.01,CH_WB01,195002616,193716.7233,0.013,0.013,0,0,0,0.019203902,0.0274,47940.4031572702,0,0,0,47940.4031572702,16583450.1420586,16565310.0563005,17988.7283472219,17988.7283472219,0,0,0,20696.0863390229,15866.9995265842,0,17988.7283472219,26538.9126124983,37824.1246285529,0,21401.4905447719,10116.2785287173,0,
782,12000,0.04,0.01,CH_WB01,195002617,206596.8613,0.013,0.013,0,0,0,0.022635808,0.0272,45276.9666053329,0,0,0,45276.9666053329,14431488.0937622,14415706.8042887,15666.7294340733,15666.7294340733,0,0,0,18013.1594001476,13810.0888734465,0,15666.7294340733,27222.3661370573,32675.6020897211,0,18054.6004682757,12601.3645156119,0,
783,12000,0.04,0.01,CH_WB01,195002620,151384.7757,0.013,0.013,0,0,0,0.021926573,0.0272,33760.9915623812,0,0,0,33760.9915623812,10995299.642362,10983259.8758386,11934.2662700614,11934.2662700614,0,0,0,13723.777413213,10521.5626834633,0,11934.2662700614,20090.7700220937,24895.3890519009,0,13670.2215402876,8865.60251048038,0,
784,12000,0.04,0.01,CH_WB01,195002621,42286.30939,0.013,0.013,0,0,0,0.021926066,0.0272,9430.23254679369,0,0,0,9430.23254679369,3071330.17256184,3067967.09338301,3333.60824444245,3333.60824444245,0,0,0,3833.47912128002,2939.00065964802,0,3333.60824444245,5611.84900594853,6954.0587450015,0,3818.38354084516,2476.17380179219,0,
785,12000,0.04,0.01,CH_WB01,195002622,44186.01074,0.013,0.013,0,0,0,0.021333496,0.0255,9588.85219126665,0,0,0,9588.85219126665,3081580.07329239,3078203.83086775,3345.36999856689,3345.36999856689,0,0,0,3846.38227875242,2948.89308037686,0,3345.36999856689,5478.40634727191,6541.18314059397,0,4110.44584399474,3047.66905067268,0,
786,12000,0.04,0.01,CH_WB01,195002623,95465.57961,0.013,0.013,0,0,0,0.022519586,0.0272,20942.6106258797,0,0,0,20942.6106258797,6693796.09701285,6686443.3594079,7266.62334343101,7266.62334343101,0,0,0,8355.06373415592,6405.54886285287,0,7266.62334343101,12561.7930727621,15155.9382813246,0,8380.81755311761,5786.67234455515,0,
787,12000,0.04,0.01,CH_WB01,195002625,26102.28109,0.013,0.013,0,0,0,0.020768077,0.0255,5676.75629556983,0,0,0,5676.75629556983,1863081.03896182,1860997.92399263,2022.3741863756,2022.3741863756,0,0,0,2325.43787988625,1782.83570791279,0,2022.3741863756,3224.38420619993,3954.62058848433,0,2452.3720893699,1722.13570708549,0,
788,12000,0.04,0.01,CH_WB01,195002629,26440.03974,0.013,0.013,0,0,0,0.021343443,0.0272,5926.49183452848,0,0,0,5926.49183452848,1972387.02888239,1970189.91951429,2140.64421378847,2140.64421378847,0,0,0,2461.80033623114,1887.38025777721,0,2140.64421378847,3508.12751040755,4465.76381756573,0,2418.36432412094,1460.72801696275,0,
789,12000,0.04,0.01,CH_WB01,195002630,212070.1737,0.013,0.013,0,0,0,0.022636294,0.0272,46484.4985203914,0,0,0,46484.4985203914,14817498.8376026,14801267.2277414,16085.7785432288,16085.7785432288,0,0,0,18494.9536338359,14179.4644526075,0,16085.7785432288,27951.1050027193,33549.5390495471,0,18533.3935176721,12934.9594708443,0,
790,12000,0.04,0.01,CH_WB01,195002631,42743.84838,0.013,0.013,0,0,0,0.02251437,0.0272,9375.06132551834,0,0,0,9375.06132551834,2997188.91838398,2993896.66136444,3253.68292991555,3253.68292991555,0,0,0,3741.03177648977,2868.12436197549,0,3253.68292991555,5623.31835569973,6786.16576575939,0,3751.74296981861,2588.89555975895,0,
791,12000,0.04,0.01,CH_WB01,195002633,311906.9337,0.013,0.013,0,0,0,0.021509406,0.0261,69189.2650609368,0,0,0,69189.2650609368,22828355.2454203,22803355.1683959,24776.9686908728,24776.9686908728,0,0,0,28493.0497276105,21844.6714578347,0,24776.9686908728,40918.6967738313,49597.2974912611,0,28270.5682871055,19591.9675696757,0,
792,12000,0.04,0.01,CH_WB01,195002634,547687.901,0.013,0.013,0,0,0,0.022638624,0.0272,120060.179476253,0,0,0,120060.179476253,38266773.364239,38224854.6538173,41542.1643129199,41542.1643129199,0,0,0,47763.9453601004,36619.0247760769,0,41542.1643129199,72192.2578238518,86643.0038819859,0,47867.921652401,33417.1755942669,0,
793,12000,0.04,0.01,CH_WB01,195002635,136647.5808,0.013,0.013,0,0,0,0.021507371,0.0272,32607.0378477392,0,0,0,32607.0378477392,10959670.1358892,10947641.7098393,11895.5153122191,11895.5153122191,0,0,0,13679.1901750321,10487.3791341913,0,11895.5153122191,19642.8076375158,24814.6545423025,0,12964.2302102234,7792.38330543669,0,
794,12000,0.04,0.01,CH_WB01,195002637,91964.39096,0.013,0.013,0,0,0,0.021554677,0.0272,23387.4792126949,0,0,0,23387.4792126949,7968739.86256139,7959968.87760364,8651.26439694254,8651.26439694254,0,0,0,9946.16432614218,7625.39265004234,0,8651.26439694254,14313.6344862113,18042.5961225683,0,9073.84472648368,5344.88309012668,0,
795,12000,0.04,0.01,CH_WB01,195002639,51485.2114,0.013,0.013,0,0,0,0.021816068,0.0272,11488.760243057,0,0,0,11488.760243057,3751886.09353075,3747767.86501612,4072.21741049133,4072.21741049133,0,0,0,4682.90349378424,3590.22601190125,0,4072.21741049133,6820.95017872677,8494.94049403654,0,4667.81006433026,2993.8197490205,0,
796,12000,0.04,0.01,CH_WB01,195002640,150351.9557,0.013,0.013,0,0,0,0.021921393,0.0272,33524.0399247245,0,0,0,33524.0399247245,10920670.0172302,10908711.9343021,11853.2577844951,11853.2577844951,0,0,0,13630.6282196861,10450.1483017594,0,11853.2577844951,19949.6916059183,24726.4137177514,0,13574.3483188062,8797.62620697311,0,
797,12000,0.04,0.01,CH_WB01,195002641,126353.6066,0.013,0.013,0,0,0,0.022635817,0.0272,27695.471443384,0,0,0,27695.471443384,8828446.15437833,8818775.14292544,9584.12021807325,9584.12021807325,0,0,0,11019.5184406963,8448.29747120049,0,9584.12021807325,16653.2576287385,19989.2236572977,0,11042.2138146455,7706.24778608635,0,
798,12000,0.04,0.01,CH_WB01,195002642,273313.7397,0.013,0.013,0,0,0,0.01830733,0.0272,80576.551080088,0,0,0,80576.551080088,30561874.7304113,30527927.2529899,33152.6592512856,33152.6592512856,0,0,0,38138.3890461669,29239.4316020613,0,33152.6592512856,46625.5271756918,69196.6351067771,0,33951.0239043962,11379.9159733109,0,
799,12000,0.04,0.01,CH_WB01,195002643,169145.0783,0.013,0.013,0,0,0,0.021926043,0.0272,37721.0214763163,0,0,0,37721.0214763163,12285301.7078074,12271849.4232809,13334.4018576304,13334.4018576304,0,0,0,15333.8928106533,11755.9844881676,0,13334.4018576304,22447.3377927799,27816.1920261034,0,15273.6836835364,9904.82945021282,0,
800,12000,0.04,0.01,CH_WB01,195002644,112881.6903,0.013,0.013,0,0,0,0.022768834,0.0274,25437.7584779481,0,0,0,25437.7584779481,7876866.66495339,7868238.62272718,8551.15140953605,8551.15140953605,0,0,0,9831.77374363662,7537.69320345474,0,8551.15140953605,14945.5891278714,17965.8115218937,0,10492.1693500767,7471.94695605441,0,
801,12000,0.04,0.01,CH_WB01,195002645,34195.27191,0.013,0.013,0,0,0,0.022506416,0.0272,7497.89250000307,0,0,0,7497.89250000307,2397889.54604004,2395255.57459519,2603.09087987657,2603.09087987657,0,0,0,2992.99810438162,2294.63188002591,0,2603.09087987657,4497.32497043569,5429.24596908244,0,3000.56752956739,2068.64653092063,0,
802,12000,0.04,0.01,CH_WB01,195002647,446845.8588,0.013,0.013,0,0,0,0.021838916,0.0272,99219.8685059851,0,0,0,99219.8685059851,32482954.3008062,32447365.5650953,35256.7478208804,35256.7478208804,0,0,0,40543.5527020635,31083.3904049153,0,35256.7478208804,59116.0425339288,73547.3619475493,0,40103.8259720562,25672.5065584357,0,
803,12000,0.04,0.01,CH_WB01,195002651,42983.90798,0.013,0.013,0,0,0,0.022244066,0.0274,9835.37657943983,0,0,0,9835.37657943983,3098458.98540151,3095004.75181705,3363.37224418401,3363.37224418401,0,0,0,3867.39337593337,2965.00158821558,0,3363.37224418401,5743.52718079702,7066.92751664892,0,4091.84939864282,2768.44906279091,0,
804,12000,0.04,0.01,CH_WB01,195002653,341943.377,0.013,0.013,0,0,0,0.021508478,0.0261,75849.4910906626,0,0,0,75849.4910906626,25026867.9828167,24999460.242351,27163.1279413858,27163.1279413858,0,0,0,31237.1077217417,23948.4492533353,0,27163.1279413858,44857.4866181098,54373.8260271134,0,30992.0044725528,21475.6650635492,0,
805,12000,0.04,0.01,CH_WB01,195002654,17252.29515,0.013,0.013,0,0,0,0.022244852,0.0274,3947.69539628088,0,0,0,3947.69539628088,1243611.3435508,1242224.92990479,1349.94728634741,1349.94728634741,0,0,0,1552.23427927014,1190.04628077378,0,1349.94728634741,2305.32919023406,2836.41358994927,0,1642.36620604682,1111.28180633161,0,
806,12000,0.04,0.01,CH_WB01,195002655,343415.6888,0.013,0.013,0,0,0,0.019255919,0.0272,82208.1388478912,0,0,0,82208.1388478912,29293526.1292191,29261510.1874457,31775.7527974921,31775.7527974921,0,0,0,36558.2398690866,28027.983899633,0,31775.7527974921,47006.1471973856,66326.0897582103,0,35201.9916505057,15882.0490896809,0,
807,12000,0.04,0.01,CH_WB01,195002656,143331.0747,0.013,0.013,0,0,0,0.022339492,0.0272,32128.7146327202,0,0,0,32128.7146327202,10467941.067656,10456456.7262829,11363.7755691245,11363.7755691245,0,0,0,13065.8657771165,10017.163762456,0,11363.7755691245,19487.3738114476,23701.301912908,0,12641.3408212726,8427.4127198122,0,
808,12000,0.04,0.01,CH_WB01,195002657,170400.5583,0.013,0.013,0,0,0,0.021929312,0.0272,38005.7031250844,0,0,0,38005.7031250844,12376215.7130465,12362663.8869132,13433.1002257993,13433.1002257993,0,0,0,15447.3672464694,11842.9815556265,0,13433.1002257993,22616.8246458915,28022.0381436698,0,15388.8784791928,9983.66498141451,0,
809,12000,0.04,0.01,CH_WB01,195002658,346884.7747,0.013,0.013,0,0,0,0.019253791,0.0272,83031.080291147,0,0,0,83031.080291147,29589929.5431554,29557589.6278228,32097.2579084116,32097.2579084116,0,0,0,36928.1501561486,28311.5817863806,0,32097.2579084116,47476.5265940533,66997.2031563983,0,35554.5536970938,16033.8771347487,0,
810,12000,0.04,0.01,CH_WB01,195002659,334020.3271,0.013,0.013,0,0,0,0.021344576,0.0272,74873.2931698548,0,0,0,74873.2931698548,24917225.4275141,24889469.370705,27042.7927064754,27042.7927064754,0,0,0,31099.9988241008,23843.3324318106,0,27042.7927064754,44320.634320559,56416.1305735979,0,30552.6588492959,18457.1625962569,0,
811,12000,0.04,0.01,CH_WB01,195002661,132153.3715,0.013,0.013,0,0,0,0.019492116,0.0272,35702.6748718398,0,0,0,35702.6748718398,12707925.932154,12694011.4685469,13785.0371940009,13785.0371940009,0,0,0,15859.2610667354,12158.7668178304,0,13785.0371940009,20642.0305324128,28773.0926620396,0,15060.644339427,6929.58220980021,0,
812,12000,0.04,0.01,CH_WB01,195002662,270780.3905,0.013,0.013,0,0,0,0.021757805,0.0274,66856.3034700021,0,0,0,66856.3034700021,21782381.597893,21758491.2321984,23642.6671085428,23642.6671085428,0,0,0,27187.4417055561,20843.705307593,0,23642.6671085428,39494.7342702121,49681.8883135196,0,27361.56919979,17174.4151564825,0,
813,12000,0.04,0.01,CH_WB01,195002663,257725.1097,0.013,0.013,0,0,0,0.022007177,0.0272,56818.9211744015,0,0,0,56818.9211744015,18525695.7806987,18504996.6104559,20109.4157782479,20109.4157782479,0,0,0,23123.1398794805,17727.7405742684,0,20109.4157782479,33974.8555078324,41944.6589837001,0,22844.0656665691,14874.2621907014,0,
814,12000,0.04,0.01,CH_WB01,195002664,77447.9664,0.013,0.013,0,0,0,0.021344191,0.0272,17360.2906755582,0,0,0,17360.2906755582,5777474.64462459,5771038.9376523,6270.31915834382,6270.31915834382,0,0,0,7211.05385474446,5528.47462197075,0,6270.31915834382,10276.2935260437,13081.0215920119,0,7083.99714951446,4279.26908354629,0,
815,12000,0.04,0.01,CH_WB01,195002665,143106.3446,0.013,0.013,0,0,0,0.021483094,0.0274,33016.851052894,0,0,0,33016.851052894,10716155.2972858,10704230.9824325,11630.3606487277,11630.3606487277,0,0,0,13375.1795004302,10254.3042836631,0,11630.3606487277,19184.6809641824,24441.3274098876,0,13832.1700887116,8575.52364300641,0,
816,12000,0.04,0.01,CH_WB01,195002666,251454.7056,0.013,0.013,0,0,0,0.022885246,0.0274,57131.8374805426,0,0,0,57131.8374805426,17519106.3956251,17499928.7069853,19018.9383552637,19018.9383552637,0,0,0,21867.0806615301,16764.7618405064,0,19018.9383552637,33410.7549636712,39958.1705476163,0,23721.0825168715,17173.6669329263,0,
817,12000,0.04,0.01,CH_WB01,195002667,118402.5304,0.013,0.013,0,0,0,0.021915714,0.0272,26394.5933572722,0,0,0,26394.5933572722,8600384.52749366,8590967.11435329,9334.82507978526,9334.82507978526,0,0,0,10734.564942987,8229.83312295672,0,9334.82507978526,15706.9639662147,19472.8587925341,0,10687.6293910576,6921.7345647381,0,
818,12000,0.04,0.01,CH_WB01,195002668,25395.78629,0.013,0.013,0,0,0,0.021339285,0.0272,5691.49628983977,0,0,0,5691.49628983977,1894541.68749299,1892431.28476023,2056.14788978391,2056.14788978391,0,0,0,2364.63900954472,1812.88990731762,0,2056.14788978391,3369.01375114948,4289.51091212319,0,2322.48253869028,1401.98537771658,0,
819,12000,0.04,0.01,CH_WB01,195002669,168471.5462,0.013,0.013,0,0,0,0.022635808,0.0272,36927.2538734321,0,0,0,36927.2538734321,11771269.6728506,11758375.012377,12778.8049922537,12778.8049922537,0,0,0,14692.7014428279,11264.4044395014,0,12778.8049922537,22204.3500192391,26652.3166947213,0,14722.903854193,10274.9371787108,0,
820,12000,0.04,0.01,CH_WB01,195002670,104946.8566,0.013,0.013,0,0,0,0.022157346,0.0274,24234.4592979384,0,0,0,24234.4592979384,7599894.811427,7591578.36266058,8249.02990404548,8249.02990404548,0,0,0,9485.81692840459,7272.45964511018,0,8249.02990404548,14032.7915750327,17334.103928075,0,10201.6677229057,6900.35536986346,0,
821,12000,0.04,0.01,CH_WB01,195002671,74071.18666,0.013,0.013,0,0,0,0.021811265,0.0274,19445.009210935,0,0,0,19445.009210935,6441888.05915208,6434802.61870674,6993.71831908163,6993.71831908163,0,0,0,8040.42096099586,6164.32273676349,0,6993.71831908163,11708.8106298751,14692.7993127137,0,7736.19858105984,4752.20989822125,0,
822,12000,0.04,0.01,CH_WB01,195002672,339330.4928,0.013,0.013,0,0,0,0.021482795,0.0274,79503.627496485,0,0,0,79503.627496485,25479984.0144933,25452111.680349,27651.9537598674,27651.9537598674,0,0,0,31802.0378051157,24381.5623172554,0,27651.9537598674,45615.1060988864,58115.6550034635,0,33888.5213975987,21387.9724930215,0,
823,12000,0.04,0.01,CH_WB01,195002673,56711.999,0.013,0.013,0,0,0,0.021909573,0.0272,12639.4108349564,0,0,0,12639.4108349564,4119553.08920141,4115042.16508042,4471.34633580173,4471.34633580173,0,0,0,5141.81766946324,3942.06021325515,0,4471.34633580173,7521.47076126949,9327.42890751562,0,5117.94007368689,3311.98192744076,0,
824,12000,0.04,0.01,CH_WB01,195002674,255176.8451,0.013,0.013,0,0,0,0.020682134,0.0272,60409.8073794248,0,0,0,60409.8073794248,20625688.7724315,20603097.7686918,22380.4407026347,22380.4407026347,0,0,0,25742.5607176659,19735.9632168772,0,22380.4407026347,35548.6049194771,46700.354942368,0,24861.2024599478,13709.4524370568,0,
825,12000,0.04,0.01,CH_WB01,195002675,36020.70373,0.013,0.013,0,0,0,0.020062487,0.0274,10538.0045224869,0,0,0,10538.0045224869,3949211.92265749,3944833.01266906,4289.68210704349,4289.68210704349,0,0,0,4928.63009512852,3778.6164062652,0,4289.68210704349,6602.58440488008,9007.36871226101,0,3935.4201176068,1530.63581022587,0,
826,12000,0.04,0.01,CH_WB01,195002676,361155.131,0.013,0.013,0,0,0,0.019017329,0.0274,105316.148019994,0,0,0,105316.148019994,37392947.6867265,37351601.5316945,40561.772749786,40561.772749786,0,0,0,46664.4716576911,35776.0949375632,0,40561.772749786,59259.4990365222,85286.1568307025,0,46056.6489834722,20029.9911892919,0,
827,12000,0.04,0.01,CH_WB01,195002677,22520.95226,0.013,0.013,0,0,0,0.017120057,0.0274,7465.48683831221,0,0,0,7465.48683831221,3185107.26158015,3181580.7015832,3457.12929504623,3457.12929504623,0,0,0,3974.09197261052,3046.80384566806,0,3457.12929504623,4544.10148911384,7264.60926861496,0,2921.38534919837,200.877569697247,0,
828,12000,0.04,0.01,CH_WB01,195002679,99847.23806,0.013,0.013,0,0,0,0.02221843,0.0293,25092.2645231479,0,0,0,25092.2645231479,9412452.32830861,9402144.51451527,10209.6562281709,10209.6562281709,0,0,0,11746.5150474487,9005.66153637735,0,10209.6562281709,17427.4927654052,22956.9028562748,0,7664.77175774275,2135.36166687313,0,
829,12000,0.04,0.01,CH_WB01,195002682,52221.71763,0.013,0.013,0,0,0,0.021344302,0.0272,11705.811571582,0,0,0,11705.811571582,3895637.88759547,3891298.40825381,4227.96352739456,4227.96352739456,0,0,0,4862.27223539063,3727.74204713282,0,4227.96352739456,6929.13929628997,8820.27639204197,0,4776.67227529205,2885.53517954005,0,
830,12000,0.04,0.01,CH_WB01,195002683,99587.98473,0.013,0.013,0,0,0,0.022158269,0.0274,22997.7826725245,0,0,0,22997.7826725245,7211777.44549386,7203885.72094483,7827.75391928413,7827.75391928413,0,0,0,9001.38786211971,6901.06402762511,0,7827.75391928413,13316.7087171155,16448.8723961574,0,9681.07395540898,6548.9102763671,0,
831,12000,0.04,0.01,CH_WB01,195002685,104443.5202,0.013,0.013,0,0,0,0.021344293,0.0272,23411.5752057783,0,0,0,23411.5752057783,7791286.02129031,7782607.074848,8455.9131497267,8455.9131497267,0,0,0,9724.55728764006,7455.49392052405,0,8455.9131497267,13858.2909737687,17640.5760363221,0,9553.28423200958,5770.99916945618,0,
832,12000,0.04,0.01,CH_WB01,195002686,182097.1291,0.013,0.013,0,0,0,0.019398486,0.0278,57442.9324133641,0,0,0,57442.9324133641,24167675.1124477,24140773.9198485,26222.2290951627,26222.2290951627,0,0,0,30155.4649763103,23119.1898151712,0,26222.2290951627,39068.0256101137,55926.126247649,0,18374.9068032504,1516.80616571502,0,
833,12000,0.04,0.01,CH_WB01,195002687,153148.1783,0.013,0.013,0,0,0,0.022382234,0.0274,37198.9779136506,0,0,0,37198.9779136506,11921628.2895573,11908545.1819933,12942.0892828545,12942.0892828545,0,0,0,14880.245688706,11408.1883613412,0,12942.0892828545,22236.0561698242,27191.1781655514,0,14962.9217438265,10007.7997480993,0,
834,12000,0.04,0.01,CH_WB01,195002689,101598.5277,0.013,0.013,0,0,0,0.02287435,0.0274,23074.7079271897,0,0,0,23074.7079271897,7078976.27140001,7071227.05670504,7685.01133985058,7685.01133985058,0,0,0,8835.86956454911,6774.16666615432,0,7685.01133985058,13493.9150728082,16145.9684461432,0,9580.79285438142,6928.73948104648,0,
835,12000,0.04,0.01,CH_WB01,195002692,251454.7056,0.013,0.013,0,0,0,0.022885246,0.0274,57131.8374805426,0,0,0,57131.8374805426,17519106.3956251,17499928.7069853,19018.9383552637,19018.9383552637,0,0,0,21867.0806615301,16764.7618405064,0,19018.9383552637,33410.7549636712,39958.1705476163,0,23721.0825168715,17173.6669329263,0,
836,12000,0.04,0.01,CH_WB01,195002693,171983.6906,0.013,0.013,0,0,0,0.021565428,0.0274,39972.3948514454,0,0,0,39972.3948514454,12860804.4148783,12846505.3285896,13958.0720986208,13958.0720986208,0,0,0,16052.0017898173,12306.5347055266,0,13958.0720986208,23112.3959692616,29332.853833613,0,16859.9988821838,10639.5410178324,0,
837,12000,0.04,0.01,CH_WB01,195002696,45579.97647,0.013,0.013,0,0,0,0.020848633,0.0261,11775.6266052507,0,0,0,11775.6266052507,4158452.3790678,4153758.18545239,4514.13183399139,4514.13183399139,0,0,0,5190.22368622778,3979.17149277463,0,4514.13183399139,7224.83729159678,9034.42405335896,0,4550.78931365394,2741.20255189176,0,
838,12000,0.04,0.01,CH_WB01,195002697,46696.65228,0.013,0.013,0,0,0,0.020244089,0.0274,12146.3274230113,0,0,0,12146.3274230113,4122752.22249739,4118230.19598391,4473.00247187147,4473.00247187147,0,0,0,5145.37499039436,3944.78749263568,0,4473.00247187147,6955.11357643209,9403.29228082993,0,5191.21384657921,2743.03514218136,0,
839,12000,0.04,0.01,CH_WB01,195002698,104782.9137,0.013,0.013,0,0,0,0.020640278,0.0261,28120.3465259291,0,0,0,28120.3465259291,10161931.6139196,10150710.9589518,11033.2610450766,11033.2610450766,0,0,0,12683.0711500452,9723.68788170131,0,11033.2610450766,17478.7577940241,22077.7963357202,0,10641.588731905,6042.55019020887,0,
840,12000,0.04,0.01,CH_WB01,195002700,85583.3363,0.013,0.013,0,0,0,0.022873472,0.0274,19438.9492625755,0,0,0,19438.9492625755,5963165.72881405,5956636.86346393,6473.67934371424,6473.67934371424,0,0,0,7443.13133462056,5706.40068987576,0,6473.67934371424,11366.5253607823,13600.9875049093,0,8072.42390179321,5837.96175766623,0,
841,12000,0.04,0.01,CH_WB01,195002701,79566.79261,0.013,0.013,0,0,0,0.022184799,0.0261,17340.706421849,0,0,0,17340.706421849,5605138.05479335,5598997.05706886,6084.64598019249,6084.64598019249,0,0,0,6996.20140339627,5363.75440927047,0,6084.64598019249,10362.4050927368,12177.8185991248,0,6978.30132911216,5162.88782272418,0,
842,12000,0.04,0.01,CH_WB01,195002702,336537.5612,0.013,0.013,0,0,0,0.022155486,0.0274,77708.3808266041,0,0,0,77708.3808266041,24371211.0763408,24344542.0144031,26452.8314127067,26452.8314127067,0,0,0,30418.953260271,23321.1974995411,0,26452.8314127067,44996.3354837428,55586.7042662205,0,32712.0453428613,22121.6765603836,0,
843,12000,0.04,0.01,CH_WB01,195002704,104717.7952,0.013,0.013,0,0,0,0.022874528,0.0274,23783.2694598474,0,0,0,23783.2694598474,7296307.37326838,7288320.24690068,7920.95245437355,7920.95245437355,0,0,0,9107.13891078089,6982.13983159868,0,7920.95245437355,13908.2989422028,16641.6645637566,0,9874.97051764456,7141.60489609084,0,
844,12000,0.04,0.01,CH_WB01,195002705,54522.26853,0.013,0.013,0,0,0,0.022876933,0.0274,12384.0530677941,0,0,0,12384.0530677941,3798828.38342073,3794669.88673552,4124.04965370491,4124.04965370491,0,0,0,4741.63934321977,3635.25682980183,0,4124.04965370491,7242.12853383452,8664.49624137944,0,5141.92453395954,3719.55682641462,0,
845,12000,0.04,0.01,CH_WB01,195002706,44908.67371,0.013,0.013,0,0,0,0.019268646,0.0274,11076.0597108285,0,0,0,11076.0597108285,3819127.28062768,3814955.07095123,4142.78449901365,4142.78449901365,0,0,0,4766.26750169572,3654.13841796672,0,4142.78449901365,6132.45096661311,8710.81407867198,0,4943.60874421542,2365.24563215656,0,
846,12000,0.04,0.01,CH_WB01,195002707,41909.13353,0.013,0.013,0,0,0,0.022885246,0.0274,9521.96344944664,0,0,0,9521.96344944664,2919852.91444236,2916656.6235127,3169.83243981366,3169.83243981366,0,0,0,3644.51574112709,2794.1287348641,0,3169.83243981366,5568.46268590253,6659.69929035399,0,3953.5007635441,2862.26415909265,0,
847,12000,0.04,0.01,CH_WB01,195002708,103161.1711,0.013,0.013,0,0,0,0.022246903,0.0274,23607.3658755245,0,0,0,23607.3658755245,7436146.78090457,7427856.81152349,8071.9579459804,8071.9579459804,0,0,0,9281.55096688631,7115.85574127951,0,8071.9579459804,13785.9363440455,16960.2730529786,0,9821.42953147903,6647.09282254591,0,
848,12000,0.04,0.01,CH_WB01,195002709,171398.473,0.013,0.013,0,0,0,0.021812365,0.0274,44997.024772674,0,0,0,44997.024772674,14906263.4397441,14889868.0460318,16183.1683572229,16183.1683572229,0,0,0,18605.2027636906,14263.9887854961,0,16183.1683572229,27095.0715778211,33998.5320384393,0,17901.9531948529,10998.4927342347,0,
849,12000,0.04,0.01,CH_WB01,195002710,92065.31727,0.013,0.013,0,0,0,0.021760184,0.0274,22733.2112533086,0,0,0,22733.2112533086,7405908.16204507,7397785.56308448,8038.39768638165,8038.39768638165,0,0,0,9243.60347608899,7086.76266500156,0,8038.39768638165,13429.4936911002,16891.6103690429,0,9303.71756220837,5841.60088426569,0,
850,12000,0.04,0.01,CH_WB01,195002711,173522.8938,0.013,0.013,0,0,0,0.020228224,0.0261,39478.9430498851,0,0,0,39478.9430498851,13595515.6186598,13580609.7196715,14751.6493168837,14751.6493168837,0,0,0,16968.2364666445,13008.9812910941,0,14751.6493168837,22917.7612774791,29537.8261402854,0,16561.181772406,9941.11690959971,0,
851,12000,0.04,0.01,CH_WB01,195002712,180577.5867,0.013,0.013,0,0,0,0.019482498,0.0274,52133.4015672032,0,0,0,52133.4015672032,18147417.0541842,18127543.232072,19686.0686370294,19686.0686370294,0,0,0,22647.4178766369,17363.0203720883,0,19686.0686370294,29463.0847052758,41391.2237132311,0,22670.3168619274,10742.1778539721,0,
852,12000,0.04,0.01,CH_WB01,195002713,151442.2295,0.013,0.013,0,0,0,0.022152792,0.0274,34965.343882911,0,0,0,34965.343882911,10967270.0655158,10955268.722934,11904.0146626397,11904.0146626397,0,0,0,13688.8097603381,10494.7541495926,0,11904.0146626397,20246.3043807665,25014.5302506992,0,14719.0395021445,9950.81363221181,0,
853,12000,0.04,0.01,CH_WB01,195002714,126479.2045,0.013,0.013,0,0,0,0.022156456,0.0274,29205.7505808128,0,0,0,29205.7505808128,9159250.90324397,9149228.08631727,9941.55892935251,9941.55892935251,0,0,0,11432.1289015091,8764.63215782364,0,9941.55892935251,16911.3783025571,20890.7374637578,0,12294.3722782557,8315.013117055,0,
