PolicyIdentifier;ProductName;InitialCharge;AccountName;Currency;IssueDate;NBDate;InvestmentDate;DeferralPeriod;Duration;AnnuityCommencementDate;PremiumPaymentMode;Premium;AmountInvested;WithdrawalMode;ConversionRate;InvestmentProtection;BenefitIncreaseFactor;WithdrawalModeDiscount;Guarantee;AccumulatedWithdrawalAmount;PerformanceBonusAmount;AccountValueBeforeBefore;AccountValueAfterBefore;AccountValue;BaseCapital;FundUnitsBeforeBefore;FundUnitsAfterBefore;FundUnits;NavDate;Nav
195002831;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;228;20141001;Single;50000.0;47500.0;monthly;0.05263158;1.011;1.0;0.0;2660.4;2438.7;0.0;42991.1;42769.39;42716.41;48108.9;404.9651;402.8767;402.3776;20150901;106.16
195002832;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;0;228;20141201;Single;30000.0;28500.0;quarterly;0.05263158;1.0108;1.0;0.0;1596.0;1197.0;0.0;26260.15;25861.15;25829.15;29127.0;247.3639;243.6054;243.304;20150901;106.16
195002834;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;24;264;20160801;Single;114500.0;108775.0;monthly;0.05;1.0269;1.0;0.0;5878.8;0.0;0.0;105838.59;105838.59;105709.24;117576.0;996.9724;996.9724;995.754;20150901;106.16
195002835;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;36;240;20171001;Single;125000.0;121250.0;monthly;0.05882353;1.022;1.0210527;0.0;7672.8;0.0;0.0;115235.88;115235.88;115091.87;130437.6;1085.4925;1085.4925;1084.1359;20150901;106.16
195002836;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;36;240;20171001;Single;125000.0;121250.0;monthly;0.05882353;1.022;1.0210527;0.0;7672.8;0.0;0.0;115235.88;115235.88;115091.87;130437.6;1085.4925;1085.4925;1084.1359;20150901;106.16
195002838;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;0;240;20140801;Single;300000.0;285000.0;monthly;0.05;1.0138;1.0;0.0;15206.4;16473.6;0.0;262528.48;261261.28;260940.23;287654.4;2472.951;2461.0143;2457.9901;20150901;106.16
195002841;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;0;228;20140801;Single;100000.0;95000.0;monthly;0.05263158;1.011;1.0;0.0;5320.8;5764.2;0.0;87256.51;86813.11;86705.77;95331.0;821.934;817.7573;816.7461;20150901;106.16
195002842;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;0;228;20140801;Single;43638.0;41456.1;quarterly;0.05263158;1.011;1.0;0.0;2322.0;2322.0;0.0;38063.08;38063.08;38016.06;41796.0;358.5445;358.5445;358.1015;20150901;106.16
195002843;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;0;228;20140901;Single;40000.0;38000.0;quarterly;0.05263158;1.011;1.0;0.0;2128.4;2128.4;0.0;34953.53;34421.44;34378.82;38311.2;329.2533;324.2411;323.8397;20150901;106.16
195002844;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;0;228;20140801;Single;60000.0;57000.0;monthly;0.05263158;1.0108;1.0;0.0;3192.0;3458.0;0.0;52354.43;52088.42;52024.02;57190.0;493.1653;490.6596;490.0529;20150901;106.16
195002845;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;48;228;20180801;Single;50351.0;47833.45;quarterly;0.06666667;1.0206;1.0;0.0;3426.0;0.0;0.0;46515.95;46515.95;46457.0;51390.0;438.1683;438.1683;437.613;20150901;106.16
195002846;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;12;240;20150801;Single;666641.0;633308.95;monthly;0.05263158;1.0165;1.0;0.0;35665.2;2972.1;0.0;616167.09;613194.99;612441.52;674666.7;5804.1361;5776.1397;5769.0422;20150901;106.16
195002847;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;0;228;20140801;Single;52910.0;50264.5;monthly;0.05263158;1.0109;1.0;0.0;2815.2;3049.8;0.0;46167.47;45932.86;45876.07;50439.0;434.8857;432.6758;432.1408;20150901;106.16
195002848;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;24;228;20160801;Single;50000.0;47500.0;monthly;0.05882353;1.0155;1.0;0.0;2986.8;0.0;0.0;46204.47;46204.47;46146.96;50775.6;435.2343;435.2343;434.6925;20150901;106.16
195002850;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;402068.0;381964.6;monthly;0.05;1.0138;1.0;0.0;20380.8;16984.0;0.0;352103.09;350404.69;349974.13;390632.0;3316.7209;3300.7224;3296.6666;20150901;106.16
195002851;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;0;300;20140801;Single;151515.0;143939.25;monthly;0.04;1.0274;1.0;0.0;6226.8;6745.7;0.0;134048.83;133529.93;133369.72;148924.3;1262.7056;1257.8177;1256.3086;20150901;106.16
195002852;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;0;228;20140901;Single;138000.0;131100.0;monthly;0.05263158;1.011;1.0;0.0;7342.8;7342.8;0.0;119373.77;118761.87;118614.85;132170.4;1124.4703;1118.7064;1117.3215;20150901;106.16
195002853;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;60;240;20190901;Single;100000.0;95000.0;yearly;0.06666667;1.0275;1.0;0.0;6850.0;0.0;0.0;91204.55;91204.55;91088.62;102750.0;859.1235;859.1235;858.0315;20150901;106.16
195002857;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140801;20140801;0;228;20140801;Single;53193.0;50533.35;monthly;0.05263158;1.0107;1.0;0.0;2829.6;3065.4;0.0;46415.03;46179.23;46122.12;50697.0;437.2177;434.9965;434.4586;20150901;106.16
195002858;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;60;228;20190901;Single;100000.0;95000.0;monthly;0.071428575;1.023;1.0;0.0;7306.8;0.0;0.0;91191.2;91191.2;91074.13;102295.2;858.9977;858.9977;857.895;20150901;106.16
195002859;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;48;288;20180901;Single;32471.0;30847.45;quarterly;0.05;1.0444;1.0;0.0;1695.6;0.0;0.0;29630.44;29630.44;29594.11;33912.0;279.1112;279.1112;278.7689;20150901;106.16
195002860;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;0;240;20140901;Single;70000.0;66500.0;monthly;0.05;1.0135;1.0;0.0;3547.2;3547.2;0.0;60715.35;60419.74;60345.42;67396.8;571.923;569.1385;568.4384;20150901;106.16
195002861;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;240;20141001;Single;50873.0;48329.35;monthly;0.05;1.0133;1.0;0.0;2577.6;2362.8;0.0;43850.22;43635.41;43581.69;49189.2;413.0578;411.0344;410.5284;20150901;106.16
195002864;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;0;228;20140901;Single;20000.0;19000.0;yearly;0.05263158;1.011;1.0;0.0;1064.2;1064.2;0.0;18249.83;17185.63;17164.34;19155.6;171.9087;161.8842;161.6837;20150901;106.16
195002865;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;120;300;20240901;Single;50505.0;47979.75;yearly;0.06666667;1.055;1.0;0.0;3552.1;0.0;0.0;46060.16;46060.16;46001.38;53281.5;433.8749;433.8749;433.3212;20150901;106.16
195002867;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;120;300;20241101;Single;500000.0;475000.0;yearly;0.06666667;1.055;1.0;0.0;35166.6;0.0;0.0;456191.1;456191.1;455608.98;527499.0;4297.2033;4297.2033;4291.7199;20150901;106.16
195002868;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;60;240;20190901;Single;146000.0;138700.0;monthly;0.06666667;1.0275;1.0;0.0;10000.8;0.0;0.0;133158.63;133158.63;132989.37;150012.0;1254.3202;1254.3202;1252.7258;20150901;106.16
195002869;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140801;20140901;20140818;36;300;20170801;Single;450000.0;436500.0;semi-annually;0.045454547;1.044;1.0210527;0.0;21804.0;0.0;0.0;425566.83;425566.83;425051.29;479688.0;4008.7305;4008.7305;4003.8742;20150901;106.16
195002871;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;240;20141001;Single;40000.0;38000.0;monthly;0.05;1.0134;1.0;0.0;2026.8;1857.9;0.0;34478.09;34309.19;34266.96;38678.1;324.7748;323.1838;322.786;20150901;106.16
195002872;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;60;288;20190901;Single;42395.0;40275.25;quarterly;0.05263158;1.0494;1.0;0.0;2341.6;0.0;0.0;38682.59;38682.59;38634.83;44490.4;364.3801;364.3801;363.9302;20150901;106.16
195002874;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;713199.0;677539.05;monthly;0.05;1.0138;1.0;0.0;36151.2;30126.0;0.0;624570.51;621557.91;620794.18;692898.0;5883.2942;5854.9163;5847.7221;20150901;106.16
195002875;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;60;300;20191001;Single;500000.0;475000.0;monthly;0.05;1.055;1.0;0.0;26374.8;0.0;0.0;451538.21;451538.21;450983.11;527496.0;4253.3742;4253.3742;4248.1453;20150901;106.16
195002876;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;60;300;20191001;Single;500000.0;475000.0;monthly;0.05;1.055;1.0;0.0;26374.8;0.0;0.0;451538.21;451538.21;450983.11;527496.0;4253.3742;4253.3742;4248.1453;20150901;106.16
195002877;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;0;228;20140901;Single;100000.0;95000.0;monthly;0.05263158;1.011;1.0;0.0;5320.8;5320.8;0.0;86502.77;86059.37;85952.84;95774.4;814.8339;810.6572;809.6537;20150901;106.16
195002878;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;0;300;20140901;Single;370000.0;351500.0;monthly;0.04;1.0275;1.0;0.0;15206.4;15206.4;0.0;324188.04;322920.84;322533.0;364953.6;3053.7683;3041.8316;3038.1782;20150901;106.16
195002879;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;0;228;20140901;Single;100000.0;97000.0;monthly;0.05263158;1.0109;1.0210527;0.0;5432.4;5432.4;0.0;88324.29;87871.59;87762.82;97783.2;831.9922;827.7279;826.7033;20150901;106.16
195002880;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;240;20141001;Single;165000.0;156750.0;monthly;0.05;1.0137;1.0;0.0;8362.8;7665.9;0.0;142220.27;141523.37;141349.16;159590.1;1339.6785;1333.1139;1331.4729;20150901;106.16
195002881;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;240;20141001;Single;101010.0;95959.5;yearly;0.05;1.0138;1.0;0.0;5120.1;0.0;0.0;91225.35;91225.35;91113.72;102402.0;859.3194;859.3194;858.2679;20150901;106.16
195002883;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;24;228;20161001;Single;50000.0;47500.0;monthly;0.05882353;1.0155;1.0;0.0;2986.8;0.0;0.0;45144.48;45144.48;45088.11;50775.6;425.2494;425.2494;424.7184;20150901;106.16
195002884;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;12;240;20150901;Single;200000.0;190000.0;monthly;0.05263158;1.0164;1.0;0.0;10699.2;0.0;0.0;182496.73;182496.73;182272.27;203284.8;1719.0724;1719.0724;1716.9581;20150901;106.16
195002885;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;12;300;20151001;Single;60000.0;57000.0;monthly;0.041666668;1.033;1.0;0.0;2582.4;0.0;0.0;54200.18;54200.18;54135.02;61977.6;510.5518;510.5518;509.938;20150901;106.16
195002886;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;12;264;20150901;Single;150000.0;142500.0;monthly;0.04761905;1.023;1.0;0.0;7306.8;0.0;0.0;136893.49;136893.49;136726.92;153442.8;1289.5016;1289.5016;1287.9326;20150901;106.16
195002887;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20140901;20140901;20140901;0;228;20140901;Single;300000.0;285000.0;monthly;0.05263158;1.011;1.0;0.0;15962.4;15962.4;0.0;259508.41;258178.21;257858.61;287323.2;2444.5027;2431.9726;2428.962;20150901;106.16
