TIME,DURATION_MONTH_BL_CH,IND_CONTRACT_PERIOD_BL_CH,IND_DEFERAL_PERIOD_BL_CH,IND_RATCHET_MONTH_BL_CH,IND_COUPON_DATE_BL_CH,IND_BONUS_VALUATION_DATE_BL_CH,IND_BONUS_PAYMENT_DATE_BL_CH,FUND_RETURN,DISCOUNT_FACTOR,YEAR_BL_CH,MONTH_BL_CH,DURATION_YEAR_BL_CH,DATE_YEAR_BL_CH,DATE_MONTH_BL_CH,ACCOUNT_VALUE_END_BL_CH,ACCOUNT_VALUE_BEF_COUPON_BL_CH,SURVIVAL_INDEX_STEP_BL_CH,SURVIVAL_INDEX_BL_CH,CLAIMS_WB_BL_CH,BASIS_KAPITAL_BL_CH,COUPON_VALUE_BL_CH,ADD_COUPON_RATCHET_BL_CH,PERFORMANCE_BONUS_VAL_BL_CH,BONUS_VAL_BL_CH,FUND_FEES_VAL_BL_CH,DYNAMIC_LAPSE_CH,ITM_VAL_BL_CH,LAPSE_VAL_BL_CH,HEDGE_COST_FEES_BL_CH,FIXED_CHARGE_VALUE_BL_CH,
32,7,1,0,0,1,0,1,1.90387745526044e-006,0.998066094334985,3,32,2,2018,4,60528.5091299667,61334.7469682336,0.99831785744726,0.947551598318516,0,67396.6920439207,765.858579340941,0,0,0,76.8935888419848,0.00168214255273957,0.900955051267857,103.34763328846,40.3792589259284,0,
33,8,1,0,0,1,0,1,-1.50323381552686e-005,0.998050513108523,3,33,2,2018,5,59545.9557478166,60350.249830208,0.99831785744726,0.945957681454068,0,66518.7509042845,764.57029603525,0,0,0,75.6606364124584,0.00168214255273957,0.898093174818162,101.68877832902,39.7237863561151,0,
34,9,1,0,0,1,0,1,-9.87133435630283e-006,0.998122276101221,3,34,2,2018,6,58568.5409922003,59370.8969138287,0.99831785744726,0.944366445785003,0,65643.5727030276,763.284179805729,0,0,0,74.4324446847707,0.00168214255273957,0.895175494703722,100.038591264348,39.071741822682,0,
35,10,1,0,0,1,0,1,-9.47997600321659e-005,0.997896476807306,3,35,2,2018,7,57590.9700676859,58391.3898878001,0.99831785744726,0.942777886801169,0,64771.150629063,762.000227007045,0,0,0,73.2106762402504,0.00168214255273957,0.892220495937434,98.3881445284722,38.4195931071954,0,
36,11,1,0,0,1,1,1,-3.96172860934674e-005,0.997580960799895,3,36,2,2018,8,56621.4572149857,57419.948469009,0.99831785744726,0.941191999999999,0,63901.4778863999,760.718433999999,0,0,0,71.9887125846073,0.00168214255273957,0.889145391248379,96.7512881546709,37.7728200233393,0,
37,0,1,0,0,1,0,1,-1.66663383981991e-005,0.997348738037727,4,37,3,2018,9,55658.0430899938,56454.6120026156,0.99831785744726,0.939608780886501,0,63034.5476941127,759.438797151514,0,0,0,70.7768215187321,0.00168214255273957,0.88607429887058,95.1247184847826,37.1301154703094,0,
38,1,1,0,0,1,0,1,-1.33615698946221e-005,0.997332519961657,4,38,3,2018,10,54699.5683576645,55494.2203765416,0.99831785744726,0.938028224973244,0,62170.3532863091,758.161312834624,0,0,0,69.5725538624922,0.00168214255273957,0.882976798058188,93.506480756726,36.4907060424713,0,
39,2,1,0,0,1,0,1,-3.9356760928555e-006,0.997459337457931,4,39,3,2018,11,53746.3407491445,54539.0815236038,0.99831785744726,0.936450327780345,0,61308.8879120989,756.885977428464,0,0,0,68.3744604470807,0.00168214255273957,0.879833642021626,91.8970938301915,35.8547970307835,0,
40,3,1,0,0,1,0,1,-0.000102573255364659,0.997351391404664,4,40,3,2018,12,52792.5268798139,53583.35816405,0.99831785744726,0.934875084835459,0,60450.1448355626,755.61278731826,0,0,0,67.1829259364307,0.00168214255273957,0.876648436784612,90.2867220234971,35.2184969178212,0,
41,4,1,0,0,1,0,1,3.41759291775468e-005,0.996974219208698,4,41,3,2019,1,51850.7119293436,52639.6438696594,0.99831785744726,0.933302491673761,0,59594.1173357201,754.341738895318,0,0,0,65.9906585997674,0.00168214255273957,0.873323414251876,88.696585214483,34.5902014205094,0,
